battle_id,replay_url,turn,event_type,player,source,source_species,target,target_species,move,ability,item,amount,old_hp,new_hp,hp_type,cause,cause_detail,is_direct,is_residual,is_hazard,is_recoil,is_self_damage,is_healing,raw_line
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,78,start,,LIRILÌ LARILÀ,Overqwil,Wailord,Weezing-Galar,,,,,,,unknown,Throat Chop,,False,False,False,False,False,False,|-start|p1a: Wailord|Throat Chop|[silent]
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,78,damage,charuzar,Wailord,Weezing-Galar,LIRILÌ LARILÀ,Overqwil,,,Rocky Helmet,17,92/100,75/100,percent,item,Rocky Helmet,False,True,False,False,False,False,|-damage|p2a: LIRILÌ LARILÀ|75/100|[from] item: Rocky Helmet|[of] p1a: Wailord
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,78,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,78,heal,FluffySingh,Wailord,Vaporeon,Wailord,Weezing-Galar,Wish,,,69,28/100,97/100,percent,move,Wish,False,False,False,False,False,True,|-heal|p1a: Wailord|97/100|[from] move: Wish|[wisher] Wailord
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,78,upkeep,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|upkeep
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,79,turn,,,,,,,,,,,,unknown,,79,False,False,False,False,False,False,|turn|79
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,79,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,79,timestamp,,,,,,,,,,,,unknown,,1743646731,False,False,False,False,False,False,|t:|1743646731
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,79,switch,charuzar,,,TRULIMEROTRULICINA,Scream Tail,,,,,,100/100,percent,switch,,False,False,False,False,False,False,|switch|p2a: TRULIMEROTRULICINA|Scream Tail|100/100
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,79,move,FluffySingh,Wailord,Weezing-Galar,TRULIMEROTRULICINA,Scream Tail,Defog,,,,,,unknown,move,,False,False,False,False,False,False,|move|p1a: Wailord|Defog|p2a: TRULIMEROTRULICINA
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,79,unboost,charuzar,Wailord,Weezing-Galar,TRULIMEROTRULICINA,Scream Tail,,,,-1,,,unknown,evasion,,False,False,False,False,False,False,|-unboost|p2a: TRULIMEROTRULICINA|evasion|1
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,79,sideend,FluffySingh,Wailord,Weezing-Galar,,,,,,,,,unknown,Stealth Rock,B. CROCODILO,False,False,False,False,False,False,|-sideend|p1: FluffySingh|Stealth Rock|[from] move: Defog|[of] p1a: Wailord
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,79,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,79,end,,,,Wailord,Weezing-Galar,,,,,,,unknown,Throat Chop,,False,False,False,False,False,False,|-end|p1a: Wailord|Throat Chop|[silent]
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,79,upkeep,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|upkeep
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,80,turn,,,,,,,,,,,,unknown,,80,False,False,False,False,False,False,|turn|80
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,80,l,,,,,,,,,,,,unknown,unhandled_event, MrPokemon3345,False,False,False,False,False,False,|l| MrPokemon3345
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,80,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,80,timestamp,,,,,,,,,,,,unknown,,1743646747,False,False,False,False,False,False,|t:|1743646747
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,80,switch,FluffySingh,,,Wailord,Vaporeon,,,,,,88/100 par,percent,switch,,False,False,False,False,False,False,"|switch|p1a: Wailord|Vaporeon, F|88/100 par"
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,80,move,charuzar,TRULIMEROTRULICINA,Scream Tail,Wailord,Vaporeon,Psychic Noise,,,,,,unknown,move,,False,False,False,False,False,False,|move|p2a: TRULIMEROTRULICINA|Psychic Noise|p1a: Wailord
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,80,damage,FluffySingh,TRULIMEROTRULICINA,Scream Tail,Wailord,Vaporeon,Psychic Noise,,,10,88/100 par,78/100 par,percent,move,Psychic Noise,True,False,False,False,False,False,|-damage|p1a: Wailord|78/100 par
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,80,start,,TRULIMEROTRULICINA,Scream Tail,Wailord,Vaporeon,,,,,,,unknown,Heal Block,,False,False,False,False,False,False,|-start|p1a: Wailord|move: Heal Block
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,80,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,80,upkeep,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|upkeep
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,81,turn,,,,,,,,,,,,unknown,,81,False,False,False,False,False,False,|turn|81
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,81,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,81,timestamp,,,,,,,,,,,,unknown,,1743646786,False,False,False,False,False,False,|t:|1743646786
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,81,end,,,,TRULIMEROTRULICINA,Scream Tail,,,,,,,unknown,Protosynthesis,,False,False,False,False,False,False,|-end|p2a: TRULIMEROTRULICINA|Protosynthesis|[silent]
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,81,switch,charuzar,,,TUNGTUNGTUNGSAHUR,Shiinotic,,,,,,68/100 tox,percent,switch,,False,False,False,False,False,False,"|switch|p2a: TUNGTUNGTUNGSAHUR|Shiinotic, F|68/100 tox"
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,81,move,FluffySingh,Wailord,Vaporeon,TUNGTUNGTUNGSAHUR,Shiinotic,Toxic,,,,,,unknown,move,,False,False,False,False,False,False,|move|p1a: Wailord|Toxic|p2a: TUNGTUNGTUNGSAHUR
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,81,fail,,,,,,,,,,,,unknown,,p2a: TUNGTUNGTUNGSAHUR|tox,False,False,False,False,False,False,|-fail|p2a: TUNGTUNGTUNGSAHUR|tox
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,81,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,81,damage,charuzar,unknown,,TUNGTUNGTUNGSAHUR,Shiinotic,,,,6,68/100 tox,62/100 tox,percent,status,poison,False,True,False,False,False,False,|-damage|p2a: TUNGTUNGTUNGSAHUR|62/100 tox|[from] psn
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,81,end,,,,Wailord,Vaporeon,,,,,,,unknown,Heal Block,,False,False,False,False,False,False,|-end|p1a: Wailord|move: Heal Block
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,81,upkeep,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|upkeep
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,82,turn,,,,,,,,,,,,unknown,,82,False,False,False,False,False,False,|turn|82
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,82,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,82,timestamp,,,,,,,,,,,,unknown,,1743646811,False,False,False,False,False,False,|t:|1743646811
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,82,move,FluffySingh,Wailord,Vaporeon,Wailord,Vaporeon,Protect,,,,,,unknown,move,,False,False,False,False,False,False,|move|p1a: Wailord|Protect|p1a: Wailord
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,82,-singleturn,,,,,,,,,,,,unknown,unhandled_event,p1a: Wailord|Protect,False,False,False,False,False,False,|-singleturn|p1a: Wailord|Protect
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,82,move,charuzar,TUNGTUNGTUNGSAHUR,Shiinotic,Wailord,Vaporeon,Leech Seed,,,,,,unknown,move,,False,False,False,False,False,False,|move|p2a: TUNGTUNGTUNGSAHUR|Leech Seed|p1a: Wailord
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,82,activate,,,,Wailord,Vaporeon,,,,,,,unknown,Protect,,False,False,False,False,False,False,|-activate|p1a: Wailord|move: Protect
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,82,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,82,heal,FluffySingh,Wailord,Vaporeon,Wailord,Vaporeon,,,Leftovers,7,78/100 par,85/100 par,percent,item,Leftovers,False,False,False,False,False,True,|-heal|p1a: Wailord|85/100 par|[from] item: Leftovers
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,82,damage,charuzar,unknown,,TUNGTUNGTUNGSAHUR,Shiinotic,,,,12,62/100 tox,50/100 tox,percent,status,poison,False,True,False,False,False,False,|-damage|p2a: TUNGTUNGTUNGSAHUR|50/100 tox|[from] psn
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,82,upkeep,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|upkeep
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,83,turn,,,,,,,,,,,,unknown,,83,False,False,False,False,False,False,|turn|83
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,83,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,83,timestamp,,,,,,,,,,,,unknown,,1743646824,False,False,False,False,False,False,|t:|1743646824
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,83,move,charuzar,TUNGTUNGTUNGSAHUR,Shiinotic,Wailord,Vaporeon,Leech Seed,,,,,,unknown,move,,False,False,False,False,False,False,|move|p2a: TUNGTUNGTUNGSAHUR|Leech Seed|p1a: Wailord
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,83,start,,TUNGTUNGTUNGSAHUR,Shiinotic,Wailord,Vaporeon,,,,,,,unknown,Leech Seed,,False,False,False,False,False,False,|-start|p1a: Wailord|move: Leech Seed
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,83,move,FluffySingh,Wailord,Vaporeon,Wailord,Vaporeon,Wish,,,,,,unknown,move,,False,False,False,False,False,False,|move|p1a: Wailord|Wish|p1a: Wailord
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,83,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,83,heal,FluffySingh,Wailord,Vaporeon,Wailord,Vaporeon,,,Leftovers,6,85/100 par,91/100 par,percent,item,Leftovers,False,False,False,False,False,True,|-heal|p1a: Wailord|91/100 par|[from] item: Leftovers
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,83,damage,FluffySingh,TUNGTUNGTUNGSAHUR,Shiinotic,Wailord,Vaporeon,Leech Seed,,,13,91/100 par,78/100 par,percent,move,Leech Seed,False,True,False,False,False,False,|-damage|p1a: Wailord|78/100 par|[from] Leech Seed|[of] p2a: TUNGTUNGTUNGSAHUR
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,83,heal,charuzar,TUNGTUNGTUNGSAHUR,Shiinotic,TUNGTUNGTUNGSAHUR,Shiinotic,,,,17,50/100 tox,67/100 tox,percent,healing,unknown,False,False,False,False,False,True,|-heal|p2a: TUNGTUNGTUNGSAHUR|67/100 tox|[silent]
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,83,damage,charuzar,unknown,,TUNGTUNGTUNGSAHUR,Shiinotic,,,,18,67/100 tox,49/100 tox,percent,status,poison,False,True,False,False,False,False,|-damage|p2a: TUNGTUNGTUNGSAHUR|49/100 tox|[from] psn
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,83,upkeep,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|upkeep
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,84,turn,,,,,,,,,,,,unknown,,84,False,False,False,False,False,False,|turn|84
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,84,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,84,timestamp,,,,,,,,,,,,unknown,,1743646837,False,False,False,False,False,False,|t:|1743646837
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,84,switch,FluffySingh,,,Wailord,Latios,,,,,,48/100,percent,switch,,False,False,False,False,False,False,"|switch|p1a: Wailord|Latios, M|48/100"
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,84,move,charuzar,TUNGTUNGTUNGSAHUR,Shiinotic,Wailord,Latios,Thunder Wave,,,,,,unknown,move,,False,False,False,False,False,False,|move|p2a: TUNGTUNGTUNGSAHUR|Thunder Wave|p1a: Wailord
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,84,status,FluffySingh,TUNGTUNGTUNGSAHUR,Shiinotic,Wailord,Latios,,,,,,,unknown,move,Thunder Wave,False,False,False,False,False,False,|-status|p1a: Wailord|par
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,84,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,84,heal,FluffySingh,Wailord,Vaporeon,Wailord,Latios,Wish,,,52,48/100,100/100 par,percent,move,Wish,False,False,False,False,False,True,|-heal|p1a: Wailord|100/100 par|[from] move: Wish|[wisher] Wailord
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,84,damage,charuzar,unknown,,TUNGTUNGTUNGSAHUR,Shiinotic,,,,25,49/100 tox,24/100 tox,percent,status,poison,False,True,False,False,False,False,|-damage|p2a: TUNGTUNGTUNGSAHUR|24/100 tox|[from] psn
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,84,upkeep,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|upkeep
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,85,turn,,,,,,,,,,,,unknown,,85,False,False,False,False,False,False,|turn|85
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,85,c,,,,,,,,,,,,unknown,unhandled_event, johnny weest|big para,False,False,False,False,False,False,|c| johnny weest|big para
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,85,l,,,,,,,,,,,,unknown,unhandled_event, 3ricwh0,False,False,False,False,False,False,|l| 3ricwh0
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,85,j,,,,,,,,,,,,unknown,unhandled_event, 3ricwh0,False,False,False,False,False,False,|j| 3ricwh0
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,85,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,85,timestamp,,,,,,,,,,,,unknown,,1743646897,False,False,False,False,False,False,|t:|1743646897
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,85,switch,charuzar,,,LIRILÌ LARILÀ,Overqwil,,,,,,75/100,percent,switch,,False,False,False,False,False,False,"|switch|p2a: LIRILÌ LARILÀ|Overqwil, F|75/100"
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,85,ability,charuzar,,,LIRILÌ LARILÀ,Overqwil,,Intimidate,,,,,unknown,,,False,False,False,False,False,False,|-ability|p2a: LIRILÌ LARILÀ|Intimidate|boost
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,85,unboost,FluffySingh,,,Wailord,Latios,,,,-1,,,unknown,atk,,False,False,False,False,False,False,|-unboost|p1a: Wailord|atk|1
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,85,move,FluffySingh,Wailord,Latios,LIRILÌ LARILÀ,Overqwil,Ice Beam,,,,,,unknown,move,,False,False,False,False,False,False,|move|p1a: Wailord|Ice Beam|p2a: LIRILÌ LARILÀ
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,85,damage,charuzar,Wailord,Latios,LIRILÌ LARILÀ,Overqwil,Ice Beam,,,24,75/100,51/100,percent,move,Ice Beam,True,False,False,False,False,False,|-damage|p2a: LIRILÌ LARILÀ|51/100
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,85,damage,FluffySingh,Wailord,Latios,Wailord,Latios,,,Life Orb,9,100/100 par,91/100 par,percent,item,Life Orb,False,True,False,True,True,False,|-damage|p1a: Wailord|91/100 par|[from] item: Life Orb
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,85,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,85,upkeep,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|upkeep
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,86,turn,,,,,,,,,,,,unknown,,86,False,False,False,False,False,False,|turn|86
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,86,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,86,timestamp,,,,,,,,,,,,unknown,,1743646927,False,False,False,False,False,False,|t:|1743646927
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,86,switch,FluffySingh,,,Wailord,Weezing-Galar,,,,,,97/100,percent,switch,,False,False,False,False,False,False,"|switch|p1a: Wailord|Weezing-Galar, M|97/100"
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,86,move,charuzar,LIRILÌ LARILÀ,Overqwil,Wailord,Weezing-Galar,Throat Chop,,,,,,unknown,move,,False,False,False,False,False,False,|move|p2a: LIRILÌ LARILÀ|Throat Chop|p1a: Wailord
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,86,resisted,,LIRILÌ LARILÀ,Overqwil,Wailord,Weezing-Galar,Throat Chop,,,,,,unknown,,p1a: Wailord,False,False,False,False,False,False,|-resisted|p1a: Wailord
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,86,damage,FluffySingh,LIRILÌ LARILÀ,Overqwil,Wailord,Weezing-Galar,Throat Chop,,,11,97/100,86/100,percent,move,Throat Chop,True,False,False,False,False,False,|-damage|p1a: Wailord|86/100
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,86,start,,LIRILÌ LARILÀ,Overqwil,Wailord,Weezing-Galar,,,,,,,unknown,Throat Chop,,False,False,False,False,False,False,|-start|p1a: Wailord|Throat Chop|[silent]
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,86,damage,charuzar,Wailord,Weezing-Galar,LIRILÌ LARILÀ,Overqwil,,,Rocky Helmet,17,51/100,34/100,percent,item,Rocky Helmet,False,True,False,False,False,False,|-damage|p2a: LIRILÌ LARILÀ|34/100|[from] item: Rocky Helmet|[of] p1a: Wailord
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,86,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,86,upkeep,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|upkeep
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,87,turn,,,,,,,,,,,,unknown,,87,False,False,False,False,False,False,|turn|87
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,87,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,87,timestamp,,,,,,,,,,,,unknown,,1743646940,False,False,False,False,False,False,|t:|1743646940
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,87,switch,charuzar,,,TRULIMEROTRULICINA,Scream Tail,,,,,,100/100,percent,switch,,False,False,False,False,False,False,|switch|p2a: TRULIMEROTRULICINA|Scream Tail|100/100
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,87,move,FluffySingh,Wailord,Weezing-Galar,TRULIMEROTRULICINA,Scream Tail,Play Rough,,,,,,unknown,move,,False,False,False,False,False,False,|move|p1a: Wailord|Play Rough|p2a: TRULIMEROTRULICINA
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,87,damage,charuzar,Wailord,Weezing-Galar,TRULIMEROTRULICINA,Scream Tail,Play Rough,,,15,100/100,85/100,percent,move,Play Rough,True,False,False,False,False,False,|-damage|p2a: TRULIMEROTRULICINA|85/100
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,87,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,87,end,,,,Wailord,Weezing-Galar,,,,,,,unknown,Throat Chop,,False,False,False,False,False,False,|-end|p1a: Wailord|Throat Chop|[silent]
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,87,upkeep,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|upkeep
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,88,turn,,,,,,,,,,,,unknown,,88,False,False,False,False,False,False,|turn|88
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,88,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,88,timestamp,,,,,,,,,,,,unknown,,1743646956,False,False,False,False,False,False,|t:|1743646956
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,88,switch,FluffySingh,,,Wailord,Vaporeon,,,,,,78/100 par,percent,switch,,False,False,False,False,False,False,"|switch|p1a: Wailord|Vaporeon, F|78/100 par"
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,88,move,charuzar,TRULIMEROTRULICINA,Scream Tail,TRULIMEROTRULICINA,Scream Tail,Wish,,,,,,unknown,move,,False,False,False,False,False,False,|move|p2a: TRULIMEROTRULICINA|Wish|p2a: TRULIMEROTRULICINA
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,88,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,88,heal,FluffySingh,Wailord,Vaporeon,Wailord,Vaporeon,,,Leftovers,7,78/100 par,85/100 par,percent,item,Leftovers,False,False,False,False,False,True,|-heal|p1a: Wailord|85/100 par|[from] item: Leftovers
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,88,upkeep,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|upkeep
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,89,turn,,,,,,,,,,,,unknown,,89,False,False,False,False,False,False,|turn|89
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,89,unknown,,,,,,,,,,,,unknown,unhandled_event,,False,False,False,False,False,False,|
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,89,timestamp,,,,,,,,,,,,unknown,,1743646988,False,False,False,False,False,False,|t:|1743646988
gen9natdexdraft-2334062445,https://replay.pokemonshowdown.com/gen9natdexdraft-2334062445,89,end,,,,TRULIMEROTRULICINA,Scream Tail,,,,,,,unknown,Protosynthesis,,False,False,False,False,False,False,|-end|p2a: TRULIMEROTRULICINA|Protosynthesis|[silent]
